"Cluster Name", "Namespace", "Deployment", "Image", "Image Created"
salsa-cluster,openshift-multus,multus-admission-controller,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:3e93ffe2cc72487f3b0d5f06221cc822624a1102476ea3e2f5b86d44975bafa7,2024-06-14T03:39:43.756694661Z
salsa-cluster,openshift-machine-api,cluster-autoscaler-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e0d61ebac873041a2eef30e92f489972d6178534f2adea83c94aef2412e3798b,2024-06-14T03:40:23.322590957Z
salsa-cluster,openshift-machine-api,cluster-autoscaler-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e3b505bac492ac954c80c7e74ff6c6a2c2512a5b621814769b4415a22e790ee8,2024-06-18T10:49:09.766525769Z
salsa-cluster,openshift-monitoring,openshift-state-metrics,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e3b505bac492ac954c80c7e74ff6c6a2c2512a5b621814769b4415a22e790ee8,2024-06-18T10:49:09.766525769Z
salsa-cluster,openshift-monitoring,openshift-state-metrics,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:1ba9c24a317c66a94196c6f503644d2910de828e11ed28ee03f298e89b062392,2024-06-14T03:39:17.048429886Z
salsa-cluster,openshift-image-registry,image-registry,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:5a8c1f657b7b76a7c750a354cf3cf46ebf2b23208a56f02dfab42944a1020e2b,2024-06-14T03:43:14.912999Z
salsa-cluster,openshift-image-registry,cluster-image-registry-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:4fde3e759a24736d16fd8d0b44859ec480518823593efaa1e9a4189f2565efab,2024-06-14T03:23:27.122720310Z
salsa-cluster,openshift-authentication-operator,authentication-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:6dd2390faf0683adb804e441f261a430e80a751d8c853e6e740e58b42b9c4294,2024-06-14T03:49:05.533377498Z
salsa-cluster,openshift-machine-api,metal3-baremetal-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:f15dc360e7a90785ae62b300e3eb30aa91ab45d7b6caa01a8de116dbdac5c1b4,2024-06-14T03:30:49.561894550Z
salsa-cluster,openshift-console-operator,console-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:1dbb0f003a56c1bfb830a44b36258f22432beedd90d8f3fcd59acc9579bc53c8,2024-06-14T03:29:19.658670867Z
salsa-cluster,openshift-marketplace,marketplace-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e536791a98db3879bf47d20a562b4df1d9d04e0951e20aea649d4d27adf9b28e,2024-06-14T03:32:47.931775454Z
salsa-cluster,openshift-kube-scheduler,openshift-kube-scheduler-rhsvc3.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:860ebd8133979abd7dfa218c05b8626ed271978350c9b43a4cf16f24bdee83b0,2024-06-14T03:59:53.943019702Z
salsa-cluster,openshift-kube-scheduler,openshift-kube-scheduler-rhsvc3.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:646fe791e1fd1f3a19df342c640de298c01fc98a8a9ef049cd71491cbfd89c50,2024-06-14T03:57:26.042859534Z
salsa-cluster,openshift-kube-scheduler,openshift-kube-scheduler-rhsvc1.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:860ebd8133979abd7dfa218c05b8626ed271978350c9b43a4cf16f24bdee83b0,2024-06-14T03:59:53.943019702Z
salsa-cluster,openshift-kube-scheduler,openshift-kube-scheduler-rhsvc1.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:646fe791e1fd1f3a19df342c640de298c01fc98a8a9ef049cd71491cbfd89c50,2024-06-14T03:57:26.042859534Z
salsa-cluster,openshift-kube-scheduler,openshift-kube-scheduler-rhsvc2.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:860ebd8133979abd7dfa218c05b8626ed271978350c9b43a4cf16f24bdee83b0,2024-06-14T03:59:53.943019702Z
salsa-cluster,openshift-kube-scheduler,openshift-kube-scheduler-rhsvc2.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:646fe791e1fd1f3a19df342c640de298c01fc98a8a9ef049cd71491cbfd89c50,2024-06-14T03:57:26.042859534Z
salsa-cluster,openshift-network-operator,network-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:5243b04aeae9a6e793294caf97c55c23a9c22a8401871d97e47e073de805ef33,2024-06-18T04:56:04.114225024Z
salsa-cluster,openshift-image-registry,node-ca,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:5a8c1f657b7b76a7c750a354cf3cf46ebf2b23208a56f02dfab42944a1020e2b,2024-06-14T03:43:14.912999Z
salsa-cluster,openshift-cluster-node-tuning-operator,tuned,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:2fabda9addc0e5cd36cef9acd9c8846e32083a19ceed5dd430c5cc4a218e3acb,2024-06-14T03:23:07.956470225Z
salsa-cluster,openshift-nmstate,nmstate-webhook,registry.redhat.io/openshift4/ose-kubernetes-nmstate-handler-rhel9@sha256:4269ce4e7da71c88aaf507125da9f7b8fa4280286c2d19b41d1e39c7479b89c7,2024-06-20T16:26:03.446608717Z
salsa-cluster,openshift-multus,network-metrics-daemon,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e3b505bac492ac954c80c7e74ff6c6a2c2512a5b621814769b4415a22e790ee8,2024-06-18T10:49:09.766525769Z
salsa-cluster,openshift-multus,network-metrics-daemon,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:9e32a9231d71e59d6aecb98abd3c419db963a2431dc4db1c483eaffaa1732a43,2024-06-14T03:17:43.057314398Z
salsa-cluster,openshift-kube-scheduler-operator,openshift-kube-scheduler-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:646fe791e1fd1f3a19df342c640de298c01fc98a8a9ef049cd71491cbfd89c50,2024-06-14T03:57:26.042859534Z
salsa-cluster,openshift-marketplace,redhat-operators-jqvwd,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e4ad64680117f5afad0305bb33803eafe54c07fde768791cbab3790195c0bc31,2024-06-19T09:15:21.524600091Z
salsa-cluster,openshift-controller-manager-operator,openshift-controller-manager-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:5f4246694631ae69931cf05da7ba66be4a4c136144fefb681b09f5ea2c06dce0,2024-06-14T03:35:05.991103730Z
salsa-cluster,openshift-marketplace,redhat-marketplace-vxclb,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e4ad64680117f5afad0305bb33803eafe54c07fde768791cbab3790195c0bc31,2024-06-19T09:15:21.524600091Z
salsa-cluster,openshift-network-node-identity,network-node-identity,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:8bbca1f50f7d4c53360c6ec4c956f331c1de93646b10161a2351f4cbeb6a8d36,2024-06-14T04:49:50.403768549Z
salsa-cluster,openshift-service-ca-operator,service-ca-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:f386a8d2909a2691b62703c2a2cfc8f3dea745c4e732a7b5328d2e29a444f5a8,2024-06-14T03:59:56.395417436Z
salsa-cluster,openshift-machine-api,control-plane-machine-set-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:bc5875a2e98d41155893e33c33b0f16901a06099f171b5b3767c64d78d0050a8,2024-06-19T17:51:31.773827241Z
salsa-cluster,openshift-cluster-version,cluster-version-operator,quay.io/openshift-release-dev/ocp-release@sha256:4ee0554369f1c48dc734a2a013f76370d8671cc42af168a151aaa9d0229d9c5a,2024-06-20T20:02:18Z
salsa-cluster,openshift-kube-controller-manager-operator,kube-controller-manager-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:8f01c4de3db4cf5a8f12a48509bb26ec1539d0b8233a38f51eeee60716b7fc5f,2024-06-14T03:27:45.631738575Z
salsa-cluster,openshift-apiserver-operator,openshift-apiserver-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:8f4320d0e55a5cfacf73167a565f1f4fb5bec8c55f076e13ab2a0fd8ef0b42dd,2024-06-14T03:48:22.645195099Z
salsa-cluster,openshift-monitoring,prometheus-operator-admission-webhook,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:dc78d889be96642c747f358c83e9eeb6bd599ed0a1743f7f6377c860d2f5f738,2024-06-14T04:00:01.079178936Z
salsa-cluster,openshift-config-operator,openshift-config-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:a2799bb1dcf131bd2eb99f52abf06cebcfa21a683278f346ae03624c7f7fba10,2024-06-14T03:55:37.234056711Z
salsa-cluster,openshift-marketplace,certified-operators-k7pwz,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e4ad64680117f5afad0305bb33803eafe54c07fde768791cbab3790195c0bc31,2024-06-19T09:15:21.524600091Z
salsa-cluster,openshift-monitoring,cluster-monitoring-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:024bf5eb7e233bbc3185986853478adde574eb469d5c717695f06919e325808f,2024-06-14T03:54:02.588200931Z
salsa-cluster,openshift-operator-lifecycle-manager,packageserver,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:dbc9bdcaacea7d4d186fbb8b5166e527b9a5d86d38dc5d0f699a26de40150b91,2024-06-19T09:11:50.897634933Z
salsa-cluster,openshift-controller-manager,controller-manager,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:2266bb152e929322055c27ec2db6140f76d8d00f27c896446414b9f2c14f7219,2024-06-14T04:00:52.262871227Z
salsa-cluster,openshift-marketplace,community-operators-gc6wp,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e4ad64680117f5afad0305bb33803eafe54c07fde768791cbab3790195c0bc31,2024-06-19T09:15:21.524600091Z
salsa-cluster,openshift-monitoring,prometheus-adapter,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:6883acad90caaebc08176cc00d0a6e7c7027442129022951d20a5b8ce559289b,2024-06-14T03:19:58.249114456Z
salsa-cluster,openshift-kube-storage-version-migrator-operator,kube-storage-version-migrator-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:70cae9a031ff5420da24626d24fcdb163e790ca9e4f586326513d2ffbb294192,2024-06-14T03:16:00.405549275Z
salsa-cluster,openshift-kube-apiserver-operator,kube-apiserver-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:6e5574a4c306d5aad28acdd25e8a3a71619343b56de4acebc5e916cb9c7a74f3,2024-06-14T03:24:59.255507901Z
salsa-cluster,openshift-service-ca,service-ca,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:f386a8d2909a2691b62703c2a2cfc8f3dea745c4e732a7b5328d2e29a444f5a8,2024-06-14T03:59:56.395417436Z
salsa-cluster,openshift-etcd-operator,etcd-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:cf84e86942a088ca089fb1e7a7eb6faba5d29cfea81fc8d93b570ab759c93a8a,2024-06-14T03:32:19.975903190Z
salsa-cluster,openshift-insights,insights-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:acefb5564d02baf56620b4106b37d005d6cfe4a3f88c5ae5b80117a25d51d16e,2024-06-14T03:43:53.132613663Z
salsa-cluster,openshift-monitoring,thanos-querier,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e3b505bac492ac954c80c7e74ff6c6a2c2512a5b621814769b4415a22e790ee8,2024-06-18T10:49:09.766525769Z
salsa-cluster,openshift-monitoring,thanos-querier,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:204a7f0f6791fe4ce4594dc3f61d4184132313687b3dff8a01c9ac772798d74a,2024-06-18T10:00:00.579389698Z
salsa-cluster,openshift-monitoring,thanos-querier,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:65e21d613e6680c71c74f0c7033b1d8066d181e416ee7d71a14de37686720aff,2024-06-18T10:58:05.884772343Z
salsa-cluster,openshift-machine-config-operator,machine-config-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e3b505bac492ac954c80c7e74ff6c6a2c2512a5b621814769b4415a22e790ee8,2024-06-18T10:49:09.766525769Z
salsa-cluster,openshift-machine-config-operator,machine-config-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:c2b5b6cabd5cbeb0107dfa1daf3f03a6ec95e0d73d50ec30e4d5907d1e5fe852,2024-06-18T10:55:06.131214269Z
salsa-cluster,openshift-machine-config-operator,machine-config-controller,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e3b505bac492ac954c80c7e74ff6c6a2c2512a5b621814769b4415a22e790ee8,2024-06-18T10:49:09.766525769Z
salsa-cluster,openshift-machine-config-operator,machine-config-controller,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:c2b5b6cabd5cbeb0107dfa1daf3f03a6ec95e0d73d50ec30e4d5907d1e5fe852,2024-06-18T10:55:06.131214269Z
salsa-cluster,open-cluster-management-agent,klusterlet-agent,registry.redhat.io/multicluster-engine/registration-operator-rhel9@sha256:800042b3bb53bc70adc55591e19cb6a3f31605a1532991d8c51902819f208d50,2024-06-12T03:36:00.986862536Z
salsa-cluster,openshift-dns,node-resolver,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:1981a46eafe7f1587a499b6a5b6b2957e3faf29c31e33bc070cdbae987031cd3,2024-06-18T10:49:50.933270386Z
salsa-cluster,openshift-monitoring,node-exporter,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e3b505bac492ac954c80c7e74ff6c6a2c2512a5b621814769b4415a22e790ee8,2024-06-18T10:49:09.766525769Z
salsa-cluster,openshift-monitoring,node-exporter,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:fd7a45db9780133a4433abbf2db50a4ad6483a5bd4d6c5c7fe1c96544c454178,2024-06-18T09:59:39.391225538Z
salsa-cluster,openshift-dns-operator,dns-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:25c77bb8dec8c6120c416fde4fd2925ae4030c207807cf8d73540c5be9f61d84,2024-06-14T03:55:34.706283679Z
salsa-cluster,openshift-dns-operator,dns-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e3b505bac492ac954c80c7e74ff6c6a2c2512a5b621814769b4415a22e790ee8,2024-06-18T10:49:09.766525769Z
salsa-cluster,openshift-ingress-operator,ingress-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:d68f8c458709234ffc5cde0766341b6a8e99406904ebc175fb6d7ec9e6f1f07c,2024-06-14T03:46:34.774040217Z
salsa-cluster,openshift-ingress-operator,ingress-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e3b505bac492ac954c80c7e74ff6c6a2c2512a5b621814769b4415a22e790ee8,2024-06-18T10:49:09.766525769Z
salsa-cluster,openshift-operator-lifecycle-manager,package-server-manager,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e3b505bac492ac954c80c7e74ff6c6a2c2512a5b621814769b4415a22e790ee8,2024-06-18T10:49:09.766525769Z
salsa-cluster,openshift-operator-lifecycle-manager,package-server-manager,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:dbc9bdcaacea7d4d186fbb8b5166e527b9a5d86d38dc5d0f699a26de40150b91,2024-06-19T09:11:50.897634933Z
salsa-cluster,openshift-monitoring,prometheus-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e3b505bac492ac954c80c7e74ff6c6a2c2512a5b621814769b4415a22e790ee8,2024-06-18T10:49:09.766525769Z
salsa-cluster,openshift-monitoring,prometheus-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:4e998e403df323f21cc19cc918e3319e39a8ab730b99b53a537a4f7390392e70,2024-06-14T04:00:03.019973270Z
salsa-cluster,openshift-operator-lifecycle-manager,collect-profiles,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:dbc9bdcaacea7d4d186fbb8b5166e527b9a5d86d38dc5d0f699a26de40150b91,2024-06-19T09:11:50.897634933Z
salsa-cluster,openshift-kube-controller-manager,kube-controller-manager-guard-rhsvc2.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:8f01c4de3db4cf5a8f12a48509bb26ec1539d0b8233a38f51eeee60716b7fc5f,2024-06-14T03:27:45.631738575Z
salsa-cluster,openshift-kube-scheduler,openshift-kube-scheduler-guard-rhsvc2.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:646fe791e1fd1f3a19df342c640de298c01fc98a8a9ef049cd71491cbfd89c50,2024-06-14T03:57:26.042859534Z
salsa-cluster,openshift-operator-lifecycle-manager,catalog-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:dbc9bdcaacea7d4d186fbb8b5166e527b9a5d86d38dc5d0f699a26de40150b91,2024-06-19T09:11:50.897634933Z
salsa-cluster,openshift-operator-lifecycle-manager,olm-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:dbc9bdcaacea7d4d186fbb8b5166e527b9a5d86d38dc5d0f699a26de40150b91,2024-06-19T09:11:50.897634933Z
salsa-cluster,openshift-cluster-storage-operator,cluster-storage-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:65976de6e18a96e6645939202f449348d5c0b21ad18189194ba41a377ec60e69,2024-06-14T03:34:55.328188062Z
salsa-cluster,openshift-cluster-storage-operator,csi-snapshot-webhook,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:03bf72d1f296694126e0025d602155f21600006584164787d383da9d65ba7fee,2024-06-14T03:57:13.963016117Z
salsa-cluster,openshift-ingress-canary,ingress-canary,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:d68f8c458709234ffc5cde0766341b6a8e99406904ebc175fb6d7ec9e6f1f07c,2024-06-14T03:46:34.774040217Z
salsa-cluster,openshift-nmstate,nmstate-cert-manager,registry.redhat.io/openshift4/ose-kubernetes-nmstate-handler-rhel9@sha256:4269ce4e7da71c88aaf507125da9f7b8fa4280286c2d19b41d1e39c7479b89c7,2024-06-20T16:26:03.446608717Z
salsa-cluster,openshift-local-storage,local-storage-operator,registry.redhat.io/openshift4/ose-local-storage-rhel9-operator@sha256:5a56053e0018029864257926e4f96af7b890623d574102d14a25d17b17d833fd,2024-06-21T13:34:41.582943412Z
salsa-cluster,openshift-cluster-samples-operator,cluster-samples-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:37e0c608aafde311e510202433bfa4967c39f8d5639e84aaa7019604647161c5,2024-06-14T03:03:24.410689822Z
salsa-cluster,openshift-cloud-credential-operator,cloud-credential-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:854d2bdf9aea38303662f8b3acad3672aceadc457087d3664bdc150cd0a020db,2024-06-18T10:46:59.130006335Z
salsa-cluster,openshift-cloud-credential-operator,cloud-credential-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e3b505bac492ac954c80c7e74ff6c6a2c2512a5b621814769b4415a22e790ee8,2024-06-18T10:49:09.766525769Z
salsa-cluster,openshift-console,console,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:673a4e4de8fc4b268d7ca3eed84236611cc7b52da0cde5df2f5e4d6a8d09f463,2024-06-19T19:25:27.268324034Z
salsa-cluster,openshift-route-controller-manager,route-controller-manager,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:0baf25703d310775d02cff3a09a6e989cdaeb395b34aeee406dd9b65155983a0,2024-06-18T10:56:25.584209438Z
salsa-cluster,openshift-kube-scheduler,openshift-kube-scheduler-guard-rhsvc1.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:646fe791e1fd1f3a19df342c640de298c01fc98a8a9ef049cd71491cbfd89c50,2024-06-14T03:57:26.042859534Z
salsa-cluster,openshift-kube-controller-manager,kube-controller-manager-guard-rhsvc1.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:8f01c4de3db4cf5a8f12a48509bb26ec1539d0b8233a38f51eeee60716b7fc5f,2024-06-14T03:27:45.631738575Z
salsa-cluster,openshift-kube-scheduler,openshift-kube-scheduler-guard-rhsvc3.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:646fe791e1fd1f3a19df342c640de298c01fc98a8a9ef049cd71491cbfd89c50,2024-06-14T03:57:26.042859534Z
salsa-cluster,openshift-kube-apiserver,kube-apiserver-guard-rhsvc3.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:6e5574a4c306d5aad28acdd25e8a3a71619343b56de4acebc5e916cb9c7a74f3,2024-06-14T03:24:59.255507901Z
salsa-cluster,openshift-kube-apiserver,kube-apiserver-guard-rhsvc2.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:6e5574a4c306d5aad28acdd25e8a3a71619343b56de4acebc5e916cb9c7a74f3,2024-06-14T03:24:59.255507901Z
salsa-cluster,openshift-kube-apiserver,kube-apiserver-guard-rhsvc1.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:6e5574a4c306d5aad28acdd25e8a3a71619343b56de4acebc5e916cb9c7a74f3,2024-06-14T03:24:59.255507901Z
salsa-cluster,openshift-kube-controller-manager,kube-controller-manager-guard-rhsvc3.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:8f01c4de3db4cf5a8f12a48509bb26ec1539d0b8233a38f51eeee60716b7fc5f,2024-06-14T03:27:45.631738575Z
salsa-cluster,openshift-etcd,etcd-guard-rhsvc1.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:cf84e86942a088ca089fb1e7a7eb6faba5d29cfea81fc8d93b570ab759c93a8a,2024-06-14T03:32:19.975903190Z
salsa-cluster,openshift-etcd,etcd-guard-rhsvc3.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:cf84e86942a088ca089fb1e7a7eb6faba5d29cfea81fc8d93b570ab759c93a8a,2024-06-14T03:32:19.975903190Z
salsa-cluster,openshift-etcd,etcd-guard-rhsvc2.redhat.com,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:cf84e86942a088ca089fb1e7a7eb6faba5d29cfea81fc8d93b570ab759c93a8a,2024-06-14T03:32:19.975903190Z
salsa-cluster,openshift-network-diagnostics,network-check-target,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:5243b04aeae9a6e793294caf97c55c23a9c22a8401871d97e47e073de805ef33,2024-06-18T04:56:04.114225024Z
salsa-cluster,openshift-cluster-storage-operator,csi-snapshot-controller-operator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:f7e1164808773181e8f935a31f8c402e3acb788d54b677d11063e9d3c0619cce,2024-06-14T03:47:03.490235273Z
salsa-cluster,openshift-network-diagnostics,network-check-source,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:5243b04aeae9a6e793294caf97c55c23a9c22a8401871d97e47e073de805ef33,2024-06-18T04:56:04.114225024Z
salsa-cluster,open-cluster-management-agent-addon,klusterlet-addon-workmgr,registry.redhat.io/multicluster-engine/multicloud-manager-rhel9@sha256:e3f4161932204678c33278da55d9430cc5f5e5dc7c0abdc3376e5efd40c51b21,2024-06-20T15:44:52.991163801Z
salsa-cluster,openshift-machine-config-operator,machine-config-server,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:c2b5b6cabd5cbeb0107dfa1daf3f03a6ec95e0d73d50ec30e4d5907d1e5fe852,2024-06-18T10:55:06.131214269Z
salsa-cluster,openshift-monitoring,monitoring-plugin,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:b9b35c6c057a8b4af828b459187137b3aba9c119bf498b292efc481f1e39c72f,2024-06-18T10:58:25.040230581Z
salsa-cluster,openshift-nmstate,nmstate-operator,registry.redhat.io/openshift4/kubernetes-nmstate-rhel9-operator@sha256:a263629477f7d6d2104bc308c8e8f4a0c9808415b1e6270917aebbaf4a7e1b20,2024-06-26T03:00:26.986272720Z
salsa-cluster,openshift-kube-storage-version-migrator,migrator,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:e7dd857257afb688ce3ed384da85def6d0712e8cb4cfa880d1f8a965c9cb7c35,2024-06-14T03:54:54.510231592Z
salsa-cluster,openshift-cluster-storage-operator,csi-snapshot-controller,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:ae5e26162f63695e29ce6e82e2a3360102413d0c108c8110be1502b2df7aae57,2024-06-14T03:33:36.214299910Z
salsa-cluster,open-cluster-management-agent-addon,cluster-proxy-proxy-agent,registry.redhat.io/multicluster-engine/cluster-proxy-rhel9@sha256:18fd8581d36853b967afc6f4e86743cbfe733e88fcd59c2fa2d74c276be0ca12,2024-06-20T15:33:45.480657902Z
salsa-cluster,open-cluster-management-agent-addon,cluster-proxy-proxy-agent,registry.redhat.io/multicluster-engine/cluster-proxy-addon-rhel9@sha256:f704a52219d2157083d4b13e065ac60f2ffe461e3381f29fcb854ae43ab475d0,2024-06-20T15:37:59.038989143Z
salsa-cluster,openshift-image-registry,image-pruner,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:1981a46eafe7f1587a499b6a5b6b2957e3faf29c31e33bc070cdbae987031cd3,2024-06-18T10:49:50.933270386Z
salsa-cluster,openshift-console,downloads,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:f6afb0231b1b6bcb7e4dae979756a2ab8f3375c7fd92ea3bd1fd3b3481213934,2024-06-18T11:44:50.741566270Z
salsa-cluster,open-cluster-management-agent,klusterlet,registry.redhat.io/multicluster-engine/registration-operator-rhel9@sha256:800042b3bb53bc70adc55591e19cb6a3f31605a1532991d8c51902819f208d50,2024-06-12T03:36:00.986862536Z
salsa-cluster,stackrox,sensor,registry.redhat.io/advanced-cluster-security/rhacs-main-rhel8@sha256:3bfc643acf90182dcd342c2fb3be13391145bca3509e7b202bdd76c6e6839f3f,2024-06-28T21:07:45.051270842Z
salsa-cluster,stackrox,admission-control,registry.redhat.io/advanced-cluster-security/rhacs-main-rhel8@sha256:3bfc643acf90182dcd342c2fb3be13391145bca3509e7b202bdd76c6e6839f3f,2024-06-28T21:07:45.051270842Z
salsa-cluster,stackrox,scanner-db,registry.redhat.io/advanced-cluster-security/rhacs-scanner-db-rhel8@sha256:61e11eeb2029253bd0c198e130555f30bfd54f1a63268cae488a22e9d00500e4,2024-06-28T20:28:16.474713820Z
salsa-cluster,stackrox,central-db,registry.redhat.io/advanced-cluster-security/rhacs-central-db-rhel8@sha256:79dfb96fd4d2b1e7cc0eb3c2875fe1273090f0a463688ca70c63d4c12995417b,2024-06-28T20:28:36.884230818Z
salsa-cluster,stackrox,collector,registry.redhat.io/advanced-cluster-security/rhacs-collector-rhel8@sha256:46ee8bbed08e87a4b4a4df0211859d759e44e0a5a0107d5e7b1dd25d8254f8a2,2024-06-28T20:58:53.007285005Z
salsa-cluster,stackrox,collector,registry.redhat.io/advanced-cluster-security/rhacs-main-rhel8@sha256:3bfc643acf90182dcd342c2fb3be13391145bca3509e7b202bdd76c6e6839f3f,2024-06-28T21:07:45.051270842Z
salsa-cluster,stackrox,collector,registry.redhat.io/advanced-cluster-security/rhacs-scanner-slim-rhel8@sha256:2621fd78eacf27591c1dc7788229fcd2996d3b9c60d69c9e18bb44122626c3a6,2024-06-28T20:31:54.736837780Z
salsa-cluster,openshift-multus,multus,quay.io/openshift-release-dev/ocp-v4.0-art-dev@sha256:224775dcd7bc59b78fd285c1b6728d9b29b7b313470b35dddaa6b36cb14b069d,2024-06-18T10:55:31.479293818Z
